assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000761115.1	0.3941700075805531	0.3947741073312545	0.3953782070819559	+	False
GCF_000761115.1	-0.3162455822569671	-0.3155544787174977	-0.3148633751780284	-	False
GCF_000761115.1	-0.1245899646044125	-0.1238988610649431	-0.1232077575254738	-	False
GCF_000761115.1	-0.0869547725035561	-0.0862636689640867	-0.0855725654246174	-	False
GCF_000761115.1	-0.0187214852735938	-0.0180303817341245	-0.0173392781946551	-	False
GCF_000761115.1	-0.0015824751162493	-0.0008945007648629	-0.0002065264134766	-	False
GCF_003722255.1	0.3973070127338086	0.3979798243552586	0.3986526359767083	+	False
GCF_003722255.1	-0.3594223776276588	-0.3586926559603062	-0.3579629342929535	-	False
GCF_003722255.1	-0.1492143927922757	-0.148484671124923	-0.1477549494575704	-	False
GCF_003722255.1	-0.1090815891128925	-0.1083518674455399	-0.1076221457781872	-	False
GCF_003722255.1	-0.0333425217217277	-0.0326128000543751	-0.0318830783870224	-	False
GCF_003722255.1	-0.015237305863828	-0.0145075841964754	-0.0137778625291227	-	False
GCF_003722275.1	0.4187031082529475	0.4193213994336997	0.4199396906144518	+	False
GCF_003722275.1	-0.3542375646822991	-0.3535445720658531	-0.352851579449407	-	False
GCF_003722275.1	-0.1417039908485528	-0.1410109982321068	-0.1403180056156607	-	False
GCF_003722275.1	-0.1035911899391457	-0.1028981973226996	-0.1022052047062536	-	False
GCF_003722275.1	-0.031664293936449	-0.030971301320003	-0.0302783087035569	-	False
GCF_003722275.1	-0.014470367169542	-0.0137773745530959	-0.0130843819366498	-	False
GCF_004194355.1	-0.3047419639425153	-0.3040874970578623	-0.3034330301732094	-	False
GCF_004194355.1	-0.1073791352909202	-0.1067246684062672	-0.1060702015216143	-	False
GCF_004194355.1	-0.0702904207383876	-0.0696359538537346	-0.0689814869690817	-	False
GCF_004194355.1	-0.0076156916267185	-0.0069612247420655	-0.0063067578574125	-	False
GCF_004194355.1	0.0079743792528326	0.0085796615743605	0.0091849438958883	-	False
GCF_004194355.1	0.3962618139676921	0.39686709628922	0.3974723786107478	+	False
GCF_014334715.1	-0.2925831653203354	-0.2918918100234045	-0.2912004547264736	-	False
GCF_014334715.1	-0.103963443697753	-0.1032720884008221	-0.1025807331038912	-	False
GCF_014334715.1	-0.0679042758008718	-0.067212920503941	-0.0665215652070101	-	False
GCF_014334715.1	-0.0019386457810844	-0.0012472904841536	-0.0005559351872227	-	False
GCF_014334715.1	0.0135735155588906	0.0141929973017418	0.0148124790445931	-	False
GCF_014334715.1	0.415694601887184	0.4163140836300352	0.4169335653728865	+	False
GCF_014884605.1	0.397601133124777	0.3982410406734509	0.3988809482221249	+	False
GCF_014884605.1	-0.3124919659190164	-0.3118550074984756	-0.3112180490779347	-	False
GCF_014884605.1	-0.1127062080785774	-0.1120692496580365	-0.1114322912374956	-	False
GCF_014884605.1	-0.0791295176255376	-0.0784925592049967	-0.0778556007844559	-	False
GCF_014884605.1	-0.001782329965886	-0.0011453715453452	-0.0005084131248042	-	False
GCF_014884605.1	0.0140878999525657	0.0147278075012395	0.0153677150499136	-	False
GCF_016028835.1	0.0005412477512908	0.001143239854525	0.0017452319577593	+	False
GCF_016028835.1	0.015475791818203	0.0160777839214372	0.0166797760246715	+	False
GCF_016028835.1	0.0834222433356437	0.084024235438878	0.0846262275421121	+	False
GCF_016028835.1	0.1131098771873807	0.1137118692906149	0.1143138613938492	+	False
GCF_016028835.1	0.2941140280514302	0.2947160201546643	0.2953180122578987	+	False
GCF_016028835.1	0.3943593417804325	0.3949613338836668	0.395563325986901	+	False
GCF_016127135.1	-0.3987585507980745	-0.3981057343129803	-0.3974529178278861	-	False
GCF_016127135.1	0.0005914482667851	0.0012269055492488	0.0018623628317128	+	False
GCF_016127135.1	0.0163672408403665	0.0170031094220424	0.0176389780037181	+	False
GCF_016127135.1	0.1191410427257621	0.1197769113074378	0.1204127798891137	+	False
GCF_016127135.1	0.1536243686557096	0.1542602372373855	0.1548961058190612	+	False
GCF_016127135.1	0.3584151818765115	0.3590510504581874	0.3596869190398631	+	False
GCF_016406265.1	0.3864628359712698	0.3870909031817739	0.3877189703922779	+	False
GCF_016406265.1	-0.3089711407304133	-0.3083234745072541	-0.3076758082840951	-	False
GCF_016406265.1	-0.1289945002831968	-0.1283468340600377	-0.1276991678368786	-	False
GCF_016406265.1	-0.0924109940712985	-0.0917633278481394	-0.0911156616249803	-	False
GCF_016406265.1	-0.0297608075635349	-0.0291131413403757	-0.0284654751172166	-	False
GCF_016406265.1	-0.0136973446522711	-0.0130496784291119	-0.0124020122059528	-	False
GCF_000807375.1	0.3997379189478169	0.4003593565347418	0.4009807941216667	+	False
GCF_000807375.1	-0.2858960691961578	-0.285275090395394	-0.2846541115946301	-	False
GCF_000807375.1	-0.1165198837733339	-0.11589890497257	-0.1152779261718062	-	False
GCF_000807375.1	-0.0850556189744772	-0.0844346401737133	-0.0838136613729495	-	False
GCF_000807375.1	-0.0283577641228493	-0.0277367853220855	-0.0271158065213217	-	False
GCF_000807375.1	-0.0129521878456855	-0.0123312090449217	-0.0117102302441579	-	False
GCF_002078475.2	0.3979763274982392	0.3986428681864251	0.3993094088746113	+	False
GCF_002078475.2	-0.3136085100721191	-0.3129711745289179	-0.3123338389857166	-	False
GCF_002078475.2	-0.1408560828996139	-0.1402187473564127	-0.1395814118132114	-	False
GCF_002078475.2	-0.109540403870335	-0.1089030683271338	-0.1082657327839325	-	False
GCF_002078475.2	-0.029454593538436	-0.0288172579952348	-0.0281799224520335	-	False
GCF_002078475.2	-0.0137043567962062	-0.0130670212530049	-0.0124296857098037	-	False
GCF_002078495.1	0.4727626041674713	0.4734260830455827	0.4740895619236939	+	False
GCF_002078495.1	-0.355283089552725	-0.3546535492067628	-0.3540240088608007	-	False
GCF_002078495.1	-0.1116363162524025	-0.1110067759064403	-0.1103772355604782	-	False
GCF_002078495.1	-0.0774978010880542	-0.076868260742092	-0.0762387203961299	-	False
GCF_002078495.1	-0.0016842036681108	-0.0010546633221487	-0.0004251229761865	-	False
GCF_002078495.1	0.0146823669973761	0.0153458458754873	0.0160093247535987	-	False
GCF_002078855.1	0.4516903974063304	0.4523363080316855	0.4529822186570407	+	False
GCF_002078855.1	-0.3196541509233795	-0.319023331347571	-0.3183925117717625	-	False
GCF_002078855.1	-0.1171537224883506	-0.116522902912542	-0.1158920833367336	-	False
GCF_002078855.1	-0.0829450215849647	-0.0823142020091562	-0.0816833824333477	-	False
GCF_002078855.1	-0.0095283950415786	-0.00889757546577	-0.0082667558899615	-	False
GCF_002078855.1	0.0141540492663524	0.0147999598917076	0.0154458705170627	-	False
GCF_002078975.2	0.462581667521771	0.4631674834997692	0.4637532994777674	+	False
GCF_002078975.2	-0.2635298346513299	-0.2629123731927469	-0.2622949117341641	-	False
GCF_002078975.2	-0.094611390686157	-0.0939939292275741	-0.0933764677689911	-	False
GCF_002078975.2	-0.0599025481268471	-0.0592846872753415	-0.0586668264238357	-	False
GCF_002078975.2	-0.0016534867002156	-0.0010360252416327	-0.0004185637830497	-	False
GCF_002078975.2	0.0129652519425521	0.0135510679205503	0.0141368838985484	-	False
GCF_002078995.2	0.3979771516921491	0.3986411269541317	0.3993051022161141	+	False
GCF_002078995.2	-0.3136042235949344	-0.3129693373775504	-0.3123344511601663	-	False
GCF_002078995.2	-0.1408511089154287	-0.1402162226980446	-0.1395813364806606	-	False
GCF_002078995.2	-0.1095347097140876	-0.1088998234967035	-0.1082649372793195	-	False
GCF_002078995.2	-0.0294478789625975	-0.0288129927452135	-0.0281781065278294	-	False
GCF_002078995.2	-0.0136981013370391	-0.0130632151196551	-0.012428328902271	-	False
GCF_002804185.1	0.3519176830229114	0.3525267088966626	0.3531357347704137	+	False
GCF_002804185.1	-0.1465457191065153	-0.1458809547151832	-0.1452161903238512	-	False
GCF_002804185.1	-0.1115032619034105	-0.1108384975120784	-0.1101737331207463	-	False
GCF_002804185.1	-0.0307898570541563	-0.0301250926628242	-0.0294603282714921	-	False
GCF_002804185.1	-0.0142945843631591	-0.0136298199718271	-0.0129650555804949	-	False
GCF_002804285.1	0.3941975217159989	0.3948411129048774	0.3954847040937562	+	False
GCF_002804285.1	-0.3133389365436432	-0.3127019833716494	-0.3120650301996556	-	False
GCF_002804285.1	-0.0847625639631177	-0.0841256107911239	-0.08348865761913	-	False
GCF_002804285.1	-0.0074160136454651	-0.0067790604734713	-0.0061421073014774	-	False
GCF_002804285.1	0.0084765871849587	0.0091201783738374	0.009763769562716	-	False
GCF_002895225.1	0.3994512927810969	0.4001008344046988	0.4007503760283009	+	False
GCF_002895225.1	-0.3157463342766211	-0.315077991998914	-0.314409649721207	-	False
GCF_002895225.1	-0.1369859578953011	-0.136317615617594	-0.135649273339887	-	False
GCF_002895225.1	-0.1004078357728258	-0.0997394934951187	-0.0990711512174118	-	False
GCF_002895225.1	-0.0310022626801303	-0.0303339204024233	-0.0296655781247163	-	False
GCF_002895225.1	-0.0144216677776884	-0.0137533254999814	-0.0130849832222743	-	False
GCF_003176835.1	0.3750316646084671	0.3756435831670941	0.3762555017257211	+	False
GCF_003176835.1	-0.303292732313635	-0.302705409222872	-0.3021180861321089	-	False
GCF_003176835.1	-0.1427886525835757	-0.1422013294928127	-0.1416140064020496	-	False
GCF_003176835.1	-0.1121414802821278	-0.1115541571913647	-0.1109668341006016	-	False
GCF_003176835.1	-0.0558929476401084	-0.0553056245493454	-0.0547183014585823	-	False
