assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000590575.1	0.2586878706116106	0.2601886785159299	0.2616894864202494	+	False
GCF_000590575.1	0.3013057898521032	0.3028065977564227	0.304307405660742	+	False
GCF_000590595.1	0.2587390683096508	0.2602404536832763	0.2617418390569018	+	False
GCF_000590595.1	0.3013753192739984	0.3028767046476239	0.3043780900212495	+	False
GCF_000590615.1	0.2587192952277502	0.2602201060328148	0.2617209168378795	+	False
GCF_000590615.1	0.3013392296288851	0.3028400404339497	0.3043408512390145	+	False
GCF_000590655.1	0.2585183896716337	0.2600191337623934	0.2615198778531532	+	False
GCF_000590655.1	0.3011364295239752	0.3026371736147348	0.3041379177054947	+	False
GCF_000590675.1	0.258720413228892	0.2602214996559002	0.2617225860829086	+	False
GCF_000590675.1	0.3013481747253002	0.3028492611523086	0.3043503475793169	+	False
GCF_000590695.1	0.2586775181959654	0.2601786249359636	0.261679731675962	+	False
GCF_000590695.1	0.3012961906879186	0.3027972974279169	0.3042984041679151	+	False
GCF_000590715.1	0.2615175343577982	0.2630115189773563	0.2645055035969146	+	False
GCF_000590715.1	0.3039339991649847	0.305427983784543	0.3069219684041012	+	False
GCF_000590735.1	0.2588807446999901	0.260382873602575	0.2618850025051602	+	False
GCF_000590735.1	0.3015381103547268	0.3030402392573119	0.3045423681598969	+	False
GCF_000590755.1	0.2585202742250476	0.2600202442835977	0.2615202143421477	+	False
GCF_000590755.1	0.3011066746252972	0.3026066446838471	0.3041066147423973	+	False
GCF_000971705.1	0.2635252952664372	0.2650287516662017	0.2665322080659661	+	False
GCF_000971705.1	0.3062343067051055	0.3077377631048699	0.3092412195046343	+	False
GCF_000971725.1	0.2635252952664372	0.2650287516662017	0.2665322080659661	+	False
GCF_000971725.1	0.3062343067051055	0.3077377631048699	0.3092412195046343	+	False
GCF_001183805.1	0.2584986684292103	0.2599983766045524	0.2614980847798946	+	False
GCF_001183805.1	0.3011147315406409	0.3026144397159831	0.3041141478913253	+	False
GCF_001183825.1	0.2587389059690237	0.2602393797010653	0.2617398534331071	+	False
GCF_001183825.1	0.3013767233211517	0.3028771970531934	0.304377670785235	+	False
GCF_001183845.1	0.2588702282988428	0.2603713289770462	0.2618724296552498	+	False
GCF_001183845.1	0.3015142546532187	0.3030153553314221	0.3045164560096256	+	False
GCF_001655335.1	0.2587699034812848	0.2602699740387273	0.2617700445961698	+	False
GCF_001655335.1	0.3013981972090182	0.3028982677664606	0.3043983383239031	+	False
GCF_001655375.1	0.2585198885983374	0.2600196750333876	0.2615194614684378	+	False
GCF_001655375.1	0.3011381755561869	0.3026379619912371	0.3041377484262872	+	False
GCF_001655415.1	0.2586717628349432	0.2601712420750783	0.2616707213152133	+	False
GCF_001655415.1	0.3012813204692443	0.3027807997093794	0.3042802789495143	+	False
GCF_001655455.1	0.2586179228046024	0.2601182891956219	0.2616186555866413	+	False
GCF_001655455.1	0.3012526899287906	0.3027530563198102	0.3042534227108295	+	False
GCF_001655495.1	0.2557029441395355	0.2571863882532637	0.2586698323669918	+	False
GCF_001655495.1	0.2978568438197156	0.2993402879334437	0.300823732047172	+	False
GCF_001655535.1	0.2562384690102555	0.2577251644273637	0.2592118598444717	+	False
GCF_001655535.1	0.298482842653598	0.2999695380707061	0.3014562334878142	+	False
GCF_001655575.1	0.2587033328952353	0.2602031744068283	0.261703015918421	+	False
GCF_001655575.1	0.301323184921181	0.3028230264327738	0.3043228679443667	+	False
GCF_001729845.1	0.258090891034504	0.259587293690233	0.2610836963459621	+	False
GCF_001729845.1	0.3006033819471361	0.302099784602865	0.3035961872585942	+	False
GCF_001729865.1	0.2581696131477677	0.2596664834157962	0.2611633536838247	+	False
GCF_001729865.1	0.3006953888294127	0.3021922590974413	0.3036891293654697	+	False
GCF_001729885.1	0.2580764588145914	0.2595727777927752	0.2610690967709591	+	False
GCF_001729885.1	0.3005865724654169	0.3020828914436007	0.3035792104217845	+	False
GCF_001729905.1	0.2581108001936216	0.2596073182820126	0.2611038363704036	+	False
GCF_001729905.1	0.3006265705243792	0.3021230886127701	0.3036196067011611	+	False
GCF_001885175.1	0.2676304774323089	0.269183387363533	0.2707362972947569	+	False
GCF_002088315.1	0.258751617088834	0.2602521981772581	0.2617527792656821	+	False
GCF_002088315.1	0.301380882674283	0.3028814637627071	0.3043820448511311	+	False
GCF_002088335.1	0.2617438548309128	0.2632383784418821	0.2647329020528514	+	False
GCF_002088335.1	0.3042010365368652	0.3056955601478346	0.3071900837588039	+	False
GCF_002088355.1	0.258753983478234	0.2602545558615141	0.2617551282447944	+	False
GCF_002088355.1	0.3013830017635593	0.3028835741468394	0.3043841465301197	+	False
GCF_002192565.1	0.262801437625599	0.2643008965837068	0.2658003555418148	+	False
GCF_002192565.1	0.3053968928737053	0.3068963518318133	0.3083958107899212	+	False
GCF_002192615.1	0.2635202297242572	0.2650238230410173	0.2665274163577777	+	False
GCF_002192615.1	0.3062331305936674	0.3077367239104278	0.3092403172271879	+	False
GCF_002192635.1	0.2635245107537299	0.2650280953303623	0.2665316799069948	+	False
GCF_002192635.1	0.3062371633404379	0.3077407479170704	0.3092443324937027	+	False
GCF_002776745.1	0.2564349152100782	0.2579215166399742	0.2594081180698702	+	False
GCF_002776745.1	0.2986785339351259	0.3001651353650221	0.3016517367949179	+	False
GCF_002776795.1	0.2564349152100782	0.2579215166399742	0.2594081180698702	+	False
GCF_002776795.1	0.2986785339351259	0.3001651353650221	0.3016517367949179	+	False
GCF_002776845.1	0.2558087082839558	0.2572919454107572	0.2587751825375587	+	False
GCF_002776845.1	0.2979433464581979	0.2994265835849994	0.3009098207118009	+	False
GCF_002776885.1	0.258781064502987	0.2602583774686926	0.2617356904343985	+	False
GCF_002776885.1	0.3007474137504331	0.3022247267161388	0.3037020396818446	+	False
GCF_002776915.1	0.2585440861710594	0.2600431164375623	0.2615421467040651	+	False
GCF_002776915.1	0.3011312269640001	0.3026302572305028	0.3041292874970058	+	False
GCF_002776935.1	0.2585354922710185	0.2600345399121435	0.2615335875532683	+	False
GCF_002776935.1	0.3011231266733892	0.3026221743145141	0.304121221955639	+	False
GCF_002776955.1	0.2585924713584288	0.2600909728569303	0.2615894743554318	+	False
GCF_002776955.1	0.3011901058322722	0.3026895734826103	0.3041890411329483	+	False
GCF_002776975.1	0.2585896060983739	0.2600881133880177	0.2615866206776615	+	False
GCF_002776975.1	0.3011874051959846	0.3026868786411989	0.304186352086413	+	False
GCF_002776995.1	0.2585924713584288	0.2600909728569303	0.2615894743554318	+	False
GCF_002776995.1	0.3011901058322722	0.3026895734826103	0.3041890411329483	+	False
GCF_002777015.1	0.2585939039801514	0.2600924025830986	0.2615909011860457	+	False
GCF_002777015.1	0.3011914561425883	0.3026909208955051	0.3041903856484219	+	False
GCF_002777035.1	0.255501292512591	0.2569828135918104	0.2584643346710297	+	False
GCF_002777035.1	0.2975910009049497	0.299072521984169	0.3005540430633885	+	False
GCF_002777055.1	0.255501292512591	0.2569828135918104	0.2584643346710297	+	False
GCF_002777055.1	0.2975910009049497	0.299072521984169	0.3005540430633885	+	False
