assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_001610735.1	0.2465681861258529	0.2470251492608035	0.2474821123957543	+	False
GCF_001610735.1	0.3917948019332828	0.3922523573730099	0.3927099128127369	+	False
GCF_001610735.1	-0.1564429488288572	-0.1560477732470226	-0.155652597665188	-	False
GCF_001652645.1	0.2199110028966038	0.2203736798862947	0.2208363568759857	+	False
GCF_001652645.1	0.3680743881449141	0.3685370651346051	0.3689997421242961	+	False
GCF_001652645.1	-0.1624219959755183	-0.1619856711258708	-0.1615493462762233	-	False
GCF_001652665.1	0.2198531131029107	0.2203156569441531	0.2207782007853952	+	False
GCF_001652665.1	0.3679738601277016	0.368436403968944	0.3688989478101862	+	False
GCF_001652665.1	-0.1624117478062783	-0.1619754352945435	-0.1615391227828085	-	False
GCF_001652685.1	0.2198444862771429	0.2203070107073057	0.2207695351374684	+	False
GCF_001652685.1	0.3679590172779703	0.3684215417081331	0.3688840661382957	+	False
GCF_001652685.1	-0.1616389427033087	-0.1612047063008461	-0.1607704698983836	-	False
GCF_001677075.2	0.2633243226672381	0.2637926628126998	0.2642610029581614	+	False
GCF_001677075.2	0.4105634226042868	0.4110317627497486	0.4115001028952101	+	False
GCF_001677075.2	-0.1702240591690232	-0.1698044920600392	-0.169384924951055	-	False
GCF_001677115.2	0.245915636773353	0.246368379047686	0.2468211213220191	+	False
GCF_001677115.2	0.3897990681079304	0.3902518103822636	0.3907045526565966	+	False
GCF_001677115.2	-0.1665820180201125	-0.1661629393196856	-0.1657438606192587	-	False
GCF_001752705.1	0.2179108274082777	0.2183777662035635	0.2188447049988493	+	False
GCF_001752705.1	0.3683268934943495	0.3687941351033805	0.3692613767124117	+	False
GCF_001752705.1	-0.1687092172373396	-0.1682719529080769	-0.1678346885788144	-	False
GCF_001752725.1	0.2170452540176099	0.2175147104460901	0.2179841668745702	+	False
GCF_001752725.1	0.3681718885961336	0.3686413450246137	0.3691108014530939	+	False
GCF_001752725.1	-0.1709600968011936	-0.1705214095309145	-0.1700827222606354	-	False
GCF_001752745.1	0.228919012260404	0.2293630921544927	0.2298071720485811	+	False
GCF_001752745.1	0.3718764749899269	0.3723205548840154	0.3727646347781039	+	False
GCF_001752745.1	-0.1741014221086277	-0.1736501957848502	-0.1731989694610725	-	False
GCF_001752765.1	0.2117282570318936	0.2121822407908673	0.2126362245498411	+	False
GCF_001752765.1	0.3578739555137107	0.3583279392726846	0.3587819230316582	+	False
GCF_001752765.1	-0.1741642980595169	-0.1737129072609852	-0.1732615164624535	-	False
GCF_001752785.1	0.228919012260404	0.2293630921544927	0.2298071720485811	+	False
GCF_001752785.1	0.3718764749899269	0.3723205548840154	0.3727646347781039	+	False
GCF_001752785.1	-0.1741008372397699	-0.1736496109159924	-0.1731983845922148	-	False
GCF_001752805.1	0.2117288454748734	0.2121828292338472	0.212636812992821	+	False
GCF_001752805.1	0.3578745439566906	0.3583282334941744	0.3587819230316582	+	False
GCF_001752805.1	-0.1740134732561656	-0.1735622004797588	-0.173110927703352	-	False
GCF_001752825.1	0.2289145738477744	0.2293586562980274	0.2298027387482803	+	False
GCF_001752825.1	0.3718728594535166	0.3723169419037697	0.3727610243540226	+	False
GCF_001752825.1	-0.1741061506752852	-0.1736549272544795	-0.1732037038336737	-	False
GCF_001752845.1	0.2161239555739763	0.2165873773869377	0.217050799199899	+	False
GCF_001752845.1	0.3653079367367656	0.3657713585497268	0.3662347803626883	+	False
GCF_001752845.1	-0.1660730961952355	-0.1656427018167496	-0.1652123074382636	-	False
GCF_001752865.1	0.2177103061033091	0.2181768126289549	0.2186433191546006	+	False
GCF_001752865.1	0.3679834937768876	0.3684503028359482	0.3689171118950088	+	False
GCF_001752865.1	-0.1625091638252147	-0.1620686721645812	-0.1616281805039476	-	False
GCF_001752885.1	0.2342804309946303	0.2347373848725151	0.2351943387504	+	False
GCF_001752885.1	0.3814764766544575	0.3819334305323423	0.3823903844102272	+	False
GCF_001752885.1	-0.1694400296238082	-0.1690032030176423	-0.1685663764114765	-	False
GCF_001752905.1	0.2187327505501586	0.219201753212805	0.2196707558754513	+	False
GCF_001752905.1	0.369713309584311	0.3701823122469574	0.3706513149096038	+	False
GCF_001752905.1	-0.1687101595403713	-0.1682728957067663	-0.1678356318731612	-	False
GCF_001752925.1	0.2175535870846812	0.21802007437192	0.2184865616591589	+	False
GCF_001752925.1	0.3677280285394685	0.3681945158267075	0.3686610031139462	+	False
GCF_001752925.1	-0.1685729980123112	-0.1681361028841308	-0.1676992077559503	-	False
GCF_001752945.1	0.2177049676287287	0.2181717795123132	0.2186385913958976	+	False
GCF_001752945.1	0.3679802747020028	0.3684470865855873	0.3689138984691716	+	False
GCF_001752945.1	-0.1624908078579682	-0.1620503272630939	-0.1616098466682196	-	False
GCF_001752965.1	0.2179483917862983	0.2184157126415895	0.2188830334968804	+	False
GCF_001752965.1	0.3683905748379671	0.3688575928281543	0.3693246108183415	+	False
GCF_001752965.1	-0.1742325629307761	-0.173781008859005	-0.173329454787234	-	False
GCF_001753065.1	0.2173472593057955	0.2178133041765835	0.2182793490473716	+	False
GCF_001753065.1	0.3673750468159137	0.3678410916867018	0.3683071365574899	+	False
GCF_001753065.1	-0.1687007673214022	-0.1682638361536456	-0.1678269049858889	-	False
GCF_001753085.1	0.2176306923686423	0.2180973320187986	0.218563971668955	+	False
